"sku","description","title","price","weight(kg)","inactive","sale_price","product_discount","product_type","quantity"
4335,"an elegant contemporary floral design embroidered in silver coloured thread on a crisp white cotton percalean elegant contemporary floral design embroidered in silver coloured thread on a crisp white cotton percale","MM Linen - Silvie White Duvet Set",249.9,2.5,0,"NULL","NULL","Physical",10
4336,"A modern design in cotton matelasse fabric with a soft hand feel","MM Linen - Taika Bedspread Set - White",299.9,3,0,"NULL","NULL","Physical",10
4337,"A modern design in cotton matelasse fabric with a soft hand feel, with the reverse being cotton","MM Linen - Taika Duvet Set - White",279.9,3,0,"NULL","NULL","Physical",10
4338,"modern design in cotton matelasse fabric with a soft hand feel, completes the story","MM Linen - Taika  Oxford and Eurocase Sets - White",79.9,1,0,"NULL","NULL","Physical",10
4339,"These animals will look after us and keep us company while we sleep","MM Linen - Top & Tail Duvet Set",179.9,3,0,"NULL","NULL","Physical",10
4340,"this contemporary faux velvet duvet set has twin needle topstitch accents","MM Linen - Velvet Duvet Set - Cameo",199.9,3,0,"NULL","NULL","Physical",10
4341,"Adding a rich layer� to your bedroom, this Eurocase set comes as a pair","MM Linen - Velvet Eurocase Set -  Cameo",89.9,1.5,0,"NULL","NULL","Physical",10
4342,"a rich layer� to your bedroom, this Eurocase Set comes as a pair.","MM Linen - Velvet Eurocase Set -  Raffia",89.9,1.5,1,"NULL","NULL","Physical",10
4343,"this contemporary faux velvet duvet set has twin needle topstitch accents","MM Linen - Velvet Duvet Set -  Raffia",199.9,3,0,"NULL","NULL","Physical",10
4344,"A glorious new floral print in pastel shades on an inventive aged-look background","MM Linen - Vintage Duvet Set",269.9,3,0,"NULL","NULL","Physical",10
4345,"A design inspired by the tranquility found in the woodlands of the English countryside","MM Linen - Woodland Duvet Set",269.9,3,0,"NULL","NULL","Physical",10
4346,"100% cotton blanket woven in a pleasing herringbone pattern","MM Linen - Brooklyn Blanket",199.9,3,0,"NULL","NULL","Physical",10
4347,"Soft hand feel made from 100% Cotton","MM Linen - Bronte Cotton Throw - Charcoal",169.9,2,0,"NULL","NULL","Physical",10
4348,"Soft hand feel made from 100% Cotton, beautiful Teal","MM Linen - Bronte  Cotton Throw - Teal",169.9,2,0,"NULL","NULL","Physical",10
4350,"Soft hand feel and coordinates with our bedlinen","MM Linen - Bronte Eurocase (each) - Teal",89.9,2,0,"NULL","NULL","Physical",10
4351,"Soft hand feel and coordinates with our bedlinen","MM Linen - Bronte Eurocase (each) -  Charcoal",89.9,2,1,"NULL","NULL","Physical",10
4352,"Our lavish, couture faux fur throws are an indulgence in every sense of the word.","MM Linen - Snug Faux Fur Throw - Caramel",249.9,3.5,0,"NULL","NULL","Physical",10
4353,"Our lavish, couture snug faux fur throws are an indulgence in every sense of the word.","MM Linen - Snug Faux Fur Throw - Vanilla",249.9,3.5,0,"NULL","NULL","Physical",10
4354,"contemporary weave of our new Finn toweling robe is stylish in its simplicity","MM Linen - Finn Bathrobe",149.9,2,0,"NULL","NULL","Physical",10
4355,"new embroidered quilted linen range features intricate floral stitchwork","MMLinen - Adele Cushion",99.9,2,0,"NULL","NULL","Physical",10
4356,"A classic print in deep blue and black","MM Linen - Assisi Cushion",79.9,2,0,"NULL","NULL","Physical",10
4357,"The beemine cushions are soft and luxurious","MM Linen - Beemine Cushion Cameo",79.9,2,0,"NULL","NULL","Physical",10
4358,"The beemine cushions are soft and luxurious, Colours to suit any space","MM Linen - Beemine Cushion Bluestone",79.9,2,0,"NULL","NULL","Physical",10
4359,"The beemine cushions are soft and luxurious, Colours to suit any space","MM Linen - Beemine Cushion Raffia",79.9,2,0,"NULL","NULL","Physical",10
4360,"This cushion is in Embroidered cotton","MM Linen - Bloomsbury Cushion",89.9,2,0,"NULL","NULL","Physical",10
4361,"soft and luxurious, embroidered with gold coloured thread on cotton velvet","MM Linen - Buzz Cushions",79.9,2,1,"NULL","NULL","Physical",10
4362,"Dolci new range of velvet cushions to add a nice touch to any story","MM Linen - Dolci Cushion Bluestone",69.9,2,0,"NULL","NULL","Physical",10
4363,"new to our velvet collection and are available in three colours.  Bluestone, Forest and Raffia.","MM Linen - Dolci Cushion  Forest",69.9,2,0,"NULL","NULL","Physical",10
4364,"new to our velvet collection and are available in three colours.  Bluestone, Forest and Raffia.","MM Linen - Dolci Cushion  Raffia",69.9,2,0,"NULL","NULL","Physical",10
4365,"A modern abstract embroidered cushion in luxurious cotton velvet. ","MM Linen - Fantine Cushion",99.9,2,0,"NULL","NULL","Physical",10
4366,"A classic floral print on beautiful duckegg linen cotton","MM Linen - Fifi Cushion",99.9,2,0,"NULL","NULL","Physical",10
4367,"A beautiful classic floral print","MM Linen - Fiori Cushion",89.9,2,0,"NULL","NULL","Physical",10
4368," One of the handpainted woodland creature prints, on Linen Cotton","MM Linen - Fox Cushion",99.9,2,0,"NULL","NULL","Physical",10
4369,"A cute print of a family of gulls for a beachy look. The cushion is on Linen Cotton","MM Linen - Gull Cushion",69.9,2,0,"NULL","NULL","Physical",10
4370,"A heavily embroidered cotton velvet cushion with a beautiful sheen","MM Linen - Lily Cushion",89.9,2,0,"NULL","NULL","Physical",10
4371,"A fun print on cotton canvas to coodinate with our Sketch range of bedlinen","MM Linen - Moo Cushion",69.9,2,0,"NULL","NULL","Physical",10
4372,"Owls are such special and intriguing birds this cushion captures the owl perfectly","MM Linen - Owl Cushion",99.9,2,0,"NULL","NULL","Physical",10
4373,"faux velvet cushion in a floral design with the colour cameo","MM Linen - Rosie Cushion",99.9,2,0,"NULL","NULL","Physical",10
4374,"The stag is the king of the forest, the protector of all other creatures,  the deer symbolizes harmony, happiness, peace and longevity","MM Linen - Stag Cushion",89.9,2,0,"NULL","NULL","Physical",10
4375,"thistle cushions are soft and luxurious, embroidered with one large thistle on Poly Velvet","MM Linen - Thistle Cushion - Forest",79.9,2,0,"NULL","NULL","Physical",10
4376,"thistle cushions are soft and luxurious embroidered with one large thistle on Poly Velvet","MM Linen - Thistle Cushion - Raffia",79.9,2,0,"NULL","NULL","Physical",10
4377,"A new addition to our velvet range of plain cushions.� Rice stitch detail.","MM Linen - Velvet Cushion - Raffia",49.9,2,0,"NULL","NULL","Physical",10
4378,"A rich and heavily embroidered faux velvet cushion in a floral design","MM Linen - Vintage Cushion - Bluestone",99.9,2,0,"NULL","NULL","Physical",10
4379,"The Gigi throw livens up any room with it's sleek design and little pompoms ends","MM Linen - Gigi Throw - Terracotta",129.9,2,0,"NULL","NULL","Physical",10
4380," Contemporary in style, this generously sized headboard features simple upholstery in a serene ocean coloured velvet","Bianca Lorenne  - Orlare Headboard - Ocean",899,40,0,"NULL","NULL","Physical",10
4382,"Renzo Ottoman  Ocean","Bianca Lorenne - Renzo Ottoman -  Ocean",924,40,0,"NULL","NULL","Physical",10
4383,"Orlare Headboard - Old Rose","Bianca Lorenne  - Orlare Headboard - Old Rose",899,40,0,"NULL","NULL","Physical",10
4384," Renzo Ottoman - Old Rose","Bianca Lorenne - Renzo Ottoman - Old Rose",924,40,0,"NULL","NULL","Physical",10
4385,"Orlare Headboard - Slate","Bianca Lorenne  - Orlare Headboard - Slate",899,40,0,"NULL","NULL","Physical",10
4386,"Renzo Ottoman -Slate","Bianca Lorenne - Renzo Ottoman - Slate",924,40,0,"NULL","NULL","Physical",10
4387,"this generously sized headboard features simple upholstery in a deluxe walnut coloured velvet","Bianca Lorenne  - Orlare Headboard - Walnut",899,40,0,"NULL","NULL","Physical",10
4388,"upholstered in a deluxe walnut velvet and finished with black metal legs.","Bianca Lorenne - Renzo Ottoman - Walnut",924,40,0,"NULL","NULL","Physical",10
4391,,"Bianca Lorenne - Curvare Rattan Headboards",540,40,0,"NULL","NULL","Physical",10
4392,"Men's Alexander Robe","Baksana -  Men's Alexander Robe",139,3.5,0,"NULL","NULL","Physical",10
4393,"Unisex Terry Kimono Robe","Baksana - Unisex Terry Kimono Robe ",129,3.5,0,"NULL","NULL","Physical",10
4394,"wonderful Noah robe in a delightful pale blue hue","Baksana - Mens Noah  Robe",139,2,0,"NULL","NULL","Physical",10
4395,"Luxury Terry Shawl collar Robe","Baksana - Mens Newport Robe",169,2,0,"NULL","NULL","Physical",10
4397,"Add a splash of colour to your kitchen with our new Ribbed Tea Towel, made of 100% Cotton.","Baksana - Ribbed Tea Towels",24.95,1,0,"NULL","NULL","Physical",10
4398,"Pure linen is a beautiful lightweight fabric and is the perfect base on which to build your bed design story","MM Linen - Laundered Linen Natural Pillowcases ",79.9,1.5,0,"NULL","NULL","Physical",10
4400," Add texture and style to your space with this 100% Cotton candlewick pair of Eurocases","MM Linen - Clover Eurocases (pair) - Duckegg",149.9,1.5,0,"NULL","NULL","Physical",10
4401,"A black/dark grey background keep this floral design classy and tame","MM Linen - Kiku Eurocase Velvet Set",149.9,2,0,"NULL","NULL","Physical",10
4402,"a stunning ocean cotton velvet is adorned with woollen French knots.","Bianca Lorenne - Arancia Ocean Eurocases and Cushion",120,2,0,"NULL","NULL","Physical",10
4403,"A fusion of French chinnoiserie and ornate oriental influences form our Hanami print","Bianca Lorenne - Hanami Natural  Pillowcases",66,1.5,0,"NULL","NULL","Physical",10
4404,"An exquisite 100% cotton, machine stitched, quilted Eurocase and Pillowcase","Bianca Lorenne - Amarento Pillowcase and Eurocase - Natural Linen",96,1.5,0,"NULL","NULL","Physical",10
4405,"Made in Italy from 800 thread count/10cm2. 100% cotton percale and perfumed with musk.","Bianca Lorenne - Ajour  Pillowcases and Eurocases -  White",70,1.5,0,"NULL","NULL","Physical",10
4406,"the intricate circular allover design is finished with delicate hand embroidered french knots","Bianca Lorenne - Amarento Pillowcase and Eurocase  - White",96,1.5,0,"NULL","NULL","Physical",10
4407,"The Ornate lanterns and Japanese white eye birds perch amongst ethereal cherry blossoms","Bianca Lorenne - Chouchin  Ochre Pillowcases",66,2,0,"NULL","NULL","Physical",10
4408,"The solid wood legs make the stool very functional and sturdy","Importico - Cato  Stool - Stag",618.7,4,1,"NULL","NULL","Physical",10
4410,"painted in opulent tones of emerald and moonstone and printed on a luxurious velvet","Voyage Maison Sisa Velvet Cushion - Forest",189.75,2,0,"NULL","NULL","Physical",10
4411,"painted in opulent tones of pink moonstone and printed on a luxurious velvet","Voyage Maison Sisa Velvet Cushion - Coral",189.75,2,0,"NULL","NULL","Physical",10
4414,"Always neat and perfect , easy to dress the bed and in a delightful water ripple texture","Baksana - Allure Comforter Set - Eclipse",495,3,0,"NULL","NULL","Physical",10
4415,"A stunning topper for a modern bed, the Allure comforter is a luxurious sateen quilted comforter","Baksana - Allure Comforter Set - Lunar",495,3,0,"NULL","NULL","Physical",10
4416," Allure comforter is a luxurious sateen quilted comforter with a square design and a large flange on every side.","Baksana - Allure Comforter Set - Gold",495,3,0,"NULL","NULL","Physical",10
4417,"Highly decorative appeal and dense patterns of floral or geometric motifs","Bianca Lorenne - Rabat Pillowcases and Eurocases - Pale Ocean",96,2,0,"NULL","NULL","Physical",10
4419,"A�classic and sophisticated non crush velvet design","Seneca - Velvet Pin Bedspreads",475,4,1,"NULL","NULL","Physical",10
4420,"a bold floral design with beautiful anemones on a delicate mauve background with hints of gold","Baksana - Mauve Eden Duvet Cover set",275,4,0,"NULL","NULL","Physical",10
4421,"Rich floral blooms in an array of colours on a cream background allows for many coordinating decor pieces","Baksana - Utopia Duvet Cover Set",325,4,0,"NULL","NULL","Physical",10
4422,"This classic paisley design is delicately woven in a rich blue sateen complementing rich jewel tones and metallic accents.","Baksana - Zagreb Duvet Cover Set",325,4,0,"NULL","NULL","Physical",10
4423,"Pure linen is a beautiful lightweight fabric and twice as durable as cotton... the more it is washed the softer it becomes","MM Linen - Laundered Linen Blush Pillowcase & Eurocase Sets",99.99,2,0,"NULL","NULL","Physical",10
4424,"A gorgeous romantic digital print with roses in pinks & greys printed on 300 thread count pure cotton sateen","MM Linen Lottie Eurocase Set",89.9,2,0,"NULL","NULL","Physical",10
4427,"This bold traditional print is made up of flowers surrounded by ornate antique frames","Bianca Lorenne  - Serafena  Pillowcase - Duck Egg",53,2,1,"NULL","NULL","Physical",10
4428,"Densten is a soff floral design Inspired by the Flannel Flower","Sheridan - Densten Duvet Cover Set",389.95,3,0,"NULL","NULL","Physical",10
4429,"Inspired by the Flannel Flower and is a soff floral design","Sheridan - Densten Eurocase",79.95,2,0,"NULL","NULL","Physical",10
4430,"This large-scale pattern creates impact in any bedroom space.","Sheridan - Fallsgrove Duvet Cover Set",369.95,3,0,"NULL","NULL","Physical",10
4431,"Beautifully unique with its softly blurred floral design, celebrating the rose in full bloom","Sheridan - Hadfield Duvet Cover - Cashmere",279.95,3,0,"NULL","NULL","Physical",10
4432,"Inspired by the foliage found in the Blue Mountains Maddens creates a unique design","Sheridan - Maddens Duvet Cover",349.95,3,1,"NULL","NULL","Physical",10
4433,"Inspired by the foliage found in the Blue Mountains, the Maddens artwork is hand-painted","Sheridan - Maddens Pillowcases & Eurocase",79.95,2,0,"NULL","NULL","Physical",10
4434,"Stedwell is an intricately detailed design with its Australian botanic pattern and sand-washed jacquard weave.","Sheridan - Stedwell Duvet Cover Set - Cloud Grey",379.95,3,0,"NULL","NULL","Physical",10
4435,"Willow Cove will update a contemporary bedroom with its bright blooms contrasting against its dark background.","Sheridan - Willow Cove Duvet Cover Set",449.95,3,1,"NULL","NULL","Physical",10
4436,"Willow Cove brings to life native flowers and will update a contemporary bedroom with its bright blooms contrasting against its dark background","Sheridan - Willow Cove Eurocase",69.95,2,0,"NULL","NULL","Physical",10
4437,"Crafted in faux fur, this collection has a super soft hand-feel in a beautiful texture.","Sheridan - Dalmar Throw - Carbon",349.95,2,0,"NULL","NULL","Physical",10
4438,"Eastdown features an elegant quilted pattern on luxuriously soft velvet fabric","Sheridan - Eastdown Throws - Midnight & Toffee",199.95,3,0,"NULL","NULL","Physical",10
4439,"Add the sensuous tactile quality of a chunky knit to your living room or bedroom with these luxurious cotton throws","Sheridan - Haden Throws - Cinnabar & Toffee",229.95,3,0,"NULL","NULL","Physical",10
4440,"Knitted in 100% cotton with chunky yarns","Sheridan - Haden Cushion�- Cinnabar",59.95,3,0,"NULL","NULL","Physical",10
4441,"Sheridan-  Kellen Cushion - Carbon","Sheridan-  Kellen Cushion - Carbon",69.95,2,0,"NULL","NULL","Physical",10
4442,"Styled with a contrasting colour piping and a button feature on its reverse","Sheridan- �Kellen Cushion - Slate Green",69.95,2,0,"NULL","NULL","Physical",10
4443,"Rosford features abstract texture with its quilted face design","Sheridan - Rosford Cushion - Amber",89.95,2,0,"NULL","NULL","Physical",10
4444,"Crafted in tonal colour palettes, this cushion makes for a versatile styling option","Sheridan - Rosford Cushion - Ivy",89.95,2,0,"NULL","NULL","Physical",10
4445,"Crafted in faux fur, this collection has a super soft hand-feel in a beautiful texture","Sheridan - Dalmar Cushion - Carbon",69.95,2,1,"NULL","NULL","Physical",10
4446,"The lightly textured knit is finished with oversized chunky tassels for a playful feel","Sheridan - Tallet Throws - Amber",149.95,3,0,"NULL","NULL","Physical",10
4447,"Brighten up your bedroom with the beautifully textured Tallet throw","Sheridan - Tallet Throw - Mulberry�",149.95,3,0,"NULL","NULL","Physical",10
4448,"perfect for creating a relaxed look on your bed or sofa.","Sheridan - Tallet Cushion - Amber",69.95,2,0,"NULL","NULL","Physical",10
4449,"Brighten up your bedroom with the beautifully textured Tallet Cushion","Sheridan - Tallet Cushion - Mulberry",69.95,2,0,"NULL","NULL","Physical",10
